"LOC_ID","Month","Total_Birds","Avg_HRS_Effort","Avg_Housing_Density"
"L8241207",11,157,1.001,3
"L8241207",1,270,1.001,3
"L8241229",12,39,1.001,4
"L8241342",12,150,1.801,3
"L8241342",2,70,1.001,3
"L8241342",1,52,1.001,3
"L8241374",12,73,1.001,3
"L8241374",3,283,0.436483870967742,3
"L8241374",2,169,0.576757575757576,3
"L8241374",1,27,1.001,3
"L8241374",4,147,0.180487179487179,3
"L8241522",11,13,1.001,1
"L8241522",4,13,1.001,1
"L8241522",12,51,1.001,1
"L8241522",3,44,1.001,1
"L8241522",2,31,1.001,1
"L8241522",1,57,1.001,1
"L8241572",11,17,0.001,1
"L8241572",4,40,1.001,1
"L8241572",3,51,1.001,1
"L8241572",12,80,0.424076923076923,1
"L8241572",2,74,NA,1
"L8241572",1,77,0.551,1
"L824166",1,349,5.00962068965517,3
"L824166",3,368,4.47339263803681,3
"L824166",2,254,4.36363736263736,3
"L824166",12,335,4.78170175438597,3
"L824166",11,189,5.27877777777778,3
"L824166",4,92,4.87904878048781,3
"L8241702",3,11,1.001,3
"L8241702",2,58,1.001,3
"L8241702",12,40,1.001,3
"L8241702",1,25,0.834333333333333,3
"L8241702",11,27,1.001,3
"L8241770",12,77,1.001,3
"L8241946",2,254,1.001,3
"L8241946",3,252,NA,3
"L8241946",12,210,1.001,3
"L8241946",4,94,1.001,3
"L8241946",1,158,1.001,3
"L8241946",11,176,1.001,3
"L8242114",2,27,1.001,4
"L8242114",1,126,1.001,4
"L8242114",12,78,1.001,4
"L8242150",11,174,1.85005660377358,1
"L8242150",1,199,1.55172463768116,1
"L8242150",3,231,3.83883783783784,1
"L8242150",12,177,3.101,1
"L8242150",2,401,3.52312389380531,1
"L8242426",1,132,1.65953658536585,3
"L8242426",12,78,1.001,3
"L8242426",11,58,1.001,3
"L8242860",1,131,1.797875,1
"L8242860",3,31,1.001,1
"L8242860",12,176,1.001,1
"L8242860",11,14,1.001,1
"L8242860",2,385,1.001,1
"L8242912",12,86,2.11528571428571,3
"L8242912",3,154,0.401,3
"L8242912",2,105,0.651,3
"L8242912",1,143,1.001,3
"L8242915",4,136,1.001,3
"L8242915",2,231,1.001,3
"L8242915",3,234,1.001,3
"L8242915",1,226,NA,3
"L8242915",12,261,0.79236690647482,3
"L8242915",11,86,0.001,3
"L8242975",12,101,1.001,3
"L8242975",11,55,1.001,3
"L8242975",3,149,1.001,3
"L8242975",2,105,1.001,3
"L8242975",1,274,1.001,3
"L8243016",3,23,0.001,1
"L8243016",2,44,0.462538461538462,1
"L8243016",12,268,1.34310526315789,1
"L8243016",1,208,0.512111111111111,1
"L8243540",1,269,0.970230769230769,4
"L8243540",12,299,0.867666666666667,4
"L8243540",2,200,0.978777777777778,4
"L8243540",3,311,1.001,4
"L8243540",4,165,0.795520547945205,4
"L8243540",11,43,1.001,4
"L824395",12,2273,1.001,1
"L824395",1,2544,1.13972832369942,1
"L824395",4,1019,1.001,1
"L824395",3,2802,1.001,1
"L824395",2,2616,1.001,1
"L824395",11,1270,1.001,1
"L8245313",1,217,0.667666666666667,1
"L8245313",2,192,0.672875,1
"L8245313",3,149,1.001,1
"L8245313",12,225,0.572428571428571,1
"L8245313",11,182,0.394939393939394,1
"L8245379",3,132,2.86766666666667,3
"L8245379",12,145,2.04447826086957,3
"L8245379",2,91,4.001,3
"L8245379",4,204,3.53225,3
"L8245379",1,166,4.001,3
"L8245379",11,44,4.001,3
"L8245529",12,263,2.83773469387755,4
"L8245529",4,182,0.780661016949152,4
"L8245529",3,402,3.57242857142857,4
"L8245529",1,475,2.91276470588235,4
"L8245529",2,288,1.53671428571429,4
"L8245529",11,134,1.7751935483871,4
"L8245536",12,75,0.001,2
"L8245560",12,30,1.001,3
"L8245712",2,701,2.13214754098361,1
"L8245712",11,277,1.97397297297297,1
"L8245712",3,381,0.804571428571428,1
"L8245712",1,739,2.62276165803109,1
"L8245712",12,260,2.13433333333333,1
"L8245922",1,348,5.83682089552239,3
"L8245922",2,323,4.36463636363636,3
"L8245922",11,113,3.11211111111111,3
"L8245922",12,345,NA,3
"L8245922",3,17,4.001,3
"L8245922",4,31,8.001,3
"L8246103",12,16,1.001,1
"L8246872",3,408,0.286714285714286,3
"L8246872",2,681,0.762627906976744,3
"L8246872",1,762,0.907735751295337,3
"L8246872",12,531,0.389489208633093,3
"L8246872",4,183,0.001,3
"L8246872",11,281,0.501,3
"L824736",12,27,1.001,1
"L824736",2,150,1.001,1
"L8247862",12,245,0.667666666666667,3
"L8247862",1,137,0.001,3
"L8247862",3,15,0.001,3
"L8248390",2,82,1.451,3
"L8248390",1,83,1.24424324324324,3
"L8248390",4,55,1.001,3
"L8248390",11,34,1.001,3
"L8248390",3,107,1.57546808510638,3
"L8248390",12,51,2.241,3
"L8248452",12,112,1.001,3
"L8248452",2,327,0.825561403508772,3
"L8248452",3,394,0.001,3
"L8248452",4,43,1.001,3
"L8248452",1,275,1.001,3
"L8248559",12,14,1.14385714285714,3
"L8248559",1,28,3.001,3
"L8249196",2,59,1.001,1
"L8249196",3,33,1.001,1
"L8249196",11,110,1.001,1
"L8249196",12,92,1.001,1
"L8249199",3,66,NA,1
"L8249199",1,137,NA,1
"L8249199",11,187,1.001,1
"L8249199",12,114,1.001,1
"L8249199",2,80,1.001,1
"L8249537",12,5,0.001,1
"L8249914",12,7,1.001,4
"L8249938",1,24,1.001,4
"L825049",12,491,4.001,1.14285714285714
"L825049",4,90,4.001,1.14285714285714
"L825049",3,591,4.001,1.14285714285714
"L825049",11,103,4.001,1.14285714285714
"L825049",2,501,4.001,1.14285714285714
"L825049",1,574,4.001,1.14285714285714
"L8250814",12,304,1.89573684210526,1
"L8250814",11,52,2.17491304347826,1
"L8250814",2,249,1.001,1
"L8250814",3,223,0.886245901639344,1
"L8250814",1,293,2.1840985915493,1
"L8251301",2,86,1.001,3
"L8251301",12,74,1.001,3
"L8251301",1,125,1.001,3
"L8251301",3,70,1.001,3
"L8251310",11,15,1.001,2
"L8251310",1,35,1.001,2
"L8251310",3,5,1.001,2
"L8251310",12,80,1.001,2
"L8251310",2,16,1.001,2
"L8251876",12,138,0.854333333333333,1
"L8251876",11,18,1.001,1
"L8251876",1,147,0.807451612903226,1
"L8251876",3,129,0.848457627118644,1
"L8251876",2,178,0.816384615384615,1
"L8251965",2,69,1.001,2
"L8251965",12,27,0.001,2
"L8252156",12,111,0.001,3
"L8252156",1,70,0.319181818181818,3
"L8252156",11,90,1.001,3
"L8252156",3,39,0.001,3
"L8252156",2,72,1.001,3
"L8252156",4,26,1.001,3
"L8252417",12,260,1.001,3
"L8252417",4,173,1.001,3
"L8252417",2,300,0.873340425531915,3
"L8252417",3,232,1.001,3
"L8252417",11,96,0.686714285714286,3
"L8252417",1,360,1.001,3
"L8252580",11,170,2.41479310344828,4
"L8252580",3,373,3.13433333333333,4
"L8252580",1,305,1.001,4
"L8252580",12,157,1.001,4
"L8252580",4,75,4.001,4
"L8252580",2,347,1.8790487804878,4
"L8252795",1,111,0.863068965517241,2
"L8252795",3,52,1.001,2
"L8252795",2,65,1.001,2
"L8252795",12,194,0.788234042553191,2
"L8252795",11,55,0.881,2
"L8253222",2,49,0.001,1
"L8253222",12,154,1.001,1
"L8253222",11,150,1.001,1
"L8253222",1,227,0.768441860465116,1
"L8253315",4,69,1.001,3.5
"L8253315",3,187,1.57994736842105,3.5
"L8253315",11,107,0.690655172413793,3.5
"L8253315",12,274,0.765705882352941,3.5
"L8253315",1,148,0.834333333333333,3.5
"L8253315",2,337,1.001,3.5
"L8254719",12,26,1.001,4
"L8254808",2,312,0.862386138613861,3
"L8254808",11,22,4.001,3
"L8254808",3,235,1.39859036144578,3
"L8254808",12,253,1.11864705882353,3
"L8254808",1,272,0.841,3
"L8254808",4,96,1.001,3
"L8254916",12,316,0.496652173913043,3
"L8254916",11,219,0.14053488372093,3
"L8254916",4,118,0.80427868852459,3
"L8254916",1,151,1.001,3
"L8254916",3,156,0.836616438356164,3
"L8255054",1,105,4.0635,3
"L8255054",12,96,5.501,3
"L8255054",2,53,4.001,3
"L8255739",1,323,1.91308791208791,3
"L8255739",3,318,2.91308791208791,3
"L8255739",12,231,1.001,3
"L8255739",11,149,1.72513793103448,3
"L8255739",2,277,2.62452941176471,3
"L8257802",3,15,0.001,3
"L8257802",2,10,0.001,3
"L8257802",12,62,0.536714285714286,3
"L8259060",11,644,1.001,4
"L8259060",3,1352,3.13825490196078,4
"L8259060",4,389,4.001,4
"L8259060",12,864,2.09190909090909,4
"L8259060",1,1248,4.72827272727273,4
"L8259060",2,953,3.601,4
"L8260949",3,86,1.001,3
"L8260949",1,86,1.001,3
"L8260949",11,85,1.001,3
"L8260949",12,101,1.001,3
"L8260949",2,138,1.001,3
"L8261167",12,29,0.001,3
"L8261647",12,33,0.001,1
"L8261647",1,79,0.001,1
"L8261647",2,27,0.001,1
"L8261686",3,27,1.001,3
"L8261686",1,125,1.69330769230769,3
"L8261686",12,46,1.001,3
"L8261686",2,30,1.001,3
"L8261728",3,24,1.001,4
"L8261728",11,27,1.001,4
"L8261728",12,40,1.001,4
"L8261728",1,32,1.001,4
"L8261728",2,22,1.001,4
"L8261871",4,58,2.23629411764706,3
"L8261871",2,275,2.02539024390244,3
"L8261871",11,235,3.2268064516129,3
"L8261871",3,175,2.201,3
"L8261871",12,211,2.21975,3
"L8261871",1,202,1.34715384615385,3
"L8262779",1,144,1.001,3
"L8262779",3,49,NA,3
"L8262779",2,38,1.001,3
"L8262779",12,46,0.667666666666667,3
"L8262799",1,29,1.001,3
"L8262799",11,101,0.206882352941176,3
"L8262799",12,103,0.528777777777778,3
"L826335",2,70,0.728272727272727,2.66666666666667
"L826335",3,82,1.001,2.66666666666667
"L826335",4,16,1.001,2.66666666666667
"L826335",1,130,0.809510638297872,2.66666666666667
"L826335",12,84,1.001,2.66666666666667
"L8263451",11,115,1.001,1
"L8263451",3,350,1.69018918918919,1
"L8263451",2,772,NA,1
"L8263451",12,292,0.872794871794872,1
"L8263451",1,527,1.001,1
"L8263723",12,71,1.001,2
"L8263723",1,91,1.001,2
"L8263723",4,72,1.001,2
"L8263723",3,68,1.001,2
"L8263723",2,65,1.001,2
"L8263723",11,28,1.001,2
"L8263900",12,191,2.001,3
"L8263900",1,128,1.001,3
"L8263900",11,98,1.001,3
"L8263900",3,173,1.001,3
"L8263900",2,66,1.001,3
"L8264246",1,23,0.001,3
"L8264246",2,33,0.701,3
"L8264246",3,19,0.001,3
"L8264246",11,28,0.001,3
"L8264246",12,49,0.001,3
"L826530",12,222,1.001,1.5
"L826530",1,78,0.481,1.5
"L8265648",12,161,2.08296721311475,3
"L8265648",4,114,0.702492537313433,3
"L8265648",1,182,1.97201449275362,3
"L8265648",11,103,2.75857575757576,3
"L8265648",2,180,1.3135,3
"L8265648",3,284,2.46925396825397,3
"L8265702",3,19,0.001,1
"L8265702",12,29,1.001,1
"L8265702",2,35,1.001,1
"L8265702",1,23,4.001,1
"L8265722",2,796,2.02273913043478,2
"L8265722",3,515,2.09065517241379,2
"L8265722",4,130,4.001,2
"L8265722",11,53,1.001,2
"L8265722",12,716,2.68561538461538,2
"L8265722",1,554,2.82391666666667,2
"L826613",11,215,1.001,1.57142857142857
"L826613",2,693,1.001,1.57142857142857
"L826613",1,754,1.001,1.57142857142857
"L826613",12,548,1.001,1.57142857142857
"L826613",3,991,1.001,1.57142857142857
"L826613",4,70,1.001,1.57142857142857
"L8266210",12,52,1.001,3
"L8266221",2,47,1.001,3
"L8266221",11,139,1.001,3
"L8266221",12,176,0.852851851851852,3
"L8266221",1,175,0.74568085106383,3
"L8266327",12,180,2.34715384615385,4
"L8266327",3,144,1.17491304347826,4
"L8266327",1,207,1.71528571428571,4
"L8266327",4,59,3.14385714285714,4
"L8266327",11,119,2.801,4
"L8266327",2,164,0.734333333333333,4
"L8266328",2,56,1.001,2
"L8266328",12,58,1.001,2
"L8266328",1,88,0.701,2
"L8266416",1,51,1.001,3
"L8266416",11,30,1.001,3
"L8266416",3,127,1.001,3
"L8266416",2,27,1.001,3
"L8266416",12,110,1.001,3
"L82674",3,96,0.587206896551724,2.42857142857143
"L82674",2,134,0.696652173913043,2.42857142857143
"L82674",4,32,1.001,2.42857142857143
"L82674",12,184,0.521,2.42857142857143
"L82674",11,91,0.518241379310345,2.42857142857143
"L82674",1,113,0.751,2.42857142857143
"L8267430",12,570,1.98640145985401,3
"L8267430",1,359,2.201,3
"L8267430",2,210,2.801,3
"L8267430",3,130,1.001,3
"L8267430",11,237,NA,3
"L8267882",3,33,0.001,2
"L8267882",12,33,0.001,2
"L8267882",1,64,0.539461538461538,2
"L8267882",2,90,0.001,2
"L8267914",12,222,0.728272727272727,4
"L8267914",1,230,1.001,4
"L8267914",2,187,0.512627906976744,4
"L8267914",11,57,0.455545454545454,4
"L8267914",3,60,1.001,4
"L8268105",12,23,1.001,3
"L8268488",4,50,1.001,1
"L8268488",3,27,4.001,1
"L8268488",12,164,1.001,1
"L8268488",1,266,1.51528571428571,1
"L8268488",11,33,1.001,1
"L8268488",2,150,1.001,1
"L82688",12,1646,7.64953556485356,2.71428571428571
"L82688",11,963,6.86146511627907,2.71428571428571
"L82688",3,1201,7.48248148148148,2.71428571428571
"L82688",4,158,8.001,2.71428571428571
"L82688",1,1732,8.001,2.71428571428571
"L82688",2,1470,7.82858620689655,2.71428571428571
"L8268901",11,112,0.561,3
"L8268901",12,108,1.001,3
"L8269603",2,370,1.001,2
"L8269603",3,256,1.001,2
"L8269603",12,133,1.001,2
"L8269603",1,346,1.38445864661654,2
"L8269603",11,67,0.5635,2
"L8269603",4,83,1.001,2
"L8270148",3,257,0.807451612903226,1
"L8270148",2,155,0.523727272727273,1
"L8270148",11,25,0.546454545454545,1
"L8270148",4,17,1.001,1
"L8270148",12,97,0.517129032258065,1
"L8270148",1,113,0.667666666666667,1
"L8270366",11,139,2.18704651162791,1.66666666666667
"L8270366",1,205,2.65771641791045,1.66666666666667
"L8270366",3,156,2.70933333333333,1.66666666666667
"L8270366",2,195,2.43176923076923,1.66666666666667
"L8270366",4,100,2.73176923076923,1.66666666666667
"L8270366",12,231,1.67264179104478,1.66666666666667
"L8271321",12,273,1.83644303797468,1
"L8271321",4,257,2.74783544303798,1
"L8271321",2,385,1.7047037037037,1
"L8271321",1,429,1.59475,1
"L8271321",3,324,2.46441463414634,1
"L8271383",12,5,0.001,2
"L8271383",11,15,0.001,2
"L8271597",12,116,1.001,3
"L8271597",2,174,1.81918181818182,3
"L8271597",3,183,1.001,3
"L8271597",4,22,1.001,3
"L8271597",1,150,1.001,3
"L8271682",12,36,1.001,1
"L8272078",1,34,1.001,1
"L8272078",12,64,1.001,1
"L8272078",3,33,1.001,1
"L8272108",12,163,NA,3
"L8272108",4,84,1.001,3
"L8272108",11,122,0.001,3
"L8272108",1,197,1.001,3
"L8272108",3,137,1.001,3
"L8272108",2,103,1.001,3
"L8272139",2,154,0.001,3
"L8272139",1,35,0.001,3
"L8272139",12,46,0.001,3
"L827216",12,138,1.001,2
"L827216",1,31,1.001,2
"L827216",11,24,1.001,2
"L8272589",11,37,1.001,1
"L82726",3,283,1.74013043478261,1
"L82726",11,103,1.001,1
"L82726",12,221,1.001,1
"L82726",2,238,2.02227659574468,1
"L82726",1,405,2.561,1
"L827261",2,238,0.949148148148148,2
"L827261",4,88,1.001,2
"L827261",12,278,0.915893617021276,2
"L827261",3,145,0.589235294117647,2
"L827261",11,166,0.943528735632184,2
"L827261",1,226,0.759620689655172,2
"L8272670",11,25,8.001,3
"L8272670",1,337,5.75538596491228,3
"L8272670",12,517,6.84845762711864,3
"L8272670",3,342,8.001,3
"L8272670",2,364,7.401,3
"L8272709",11,108,1.001,1
"L8272709",1,313,1.001,1
"L8272709",12,327,0.897551724137931,1
"L8272709",2,377,1.001,1
"L8272709",3,317,1.001,1
"L8272903",1,268,1.001,2
"L8272903",11,75,2.001,2
"L8272903",4,156,1.001,2
"L8272903",12,151,1.001,2
"L8272903",3,348,0.924076923076923,2
"L8272903",2,315,1.001,2
"L8273157",4,142,1.001,2
"L8273157",3,267,1.44876119402985,2
"L8273157",2,177,0.667666666666667,2
"L8273157",11,62,0.408407407407407,2
"L8273157",12,106,0.943857142857143,2
"L8273157",1,292,1.13433333333333,2
"L8273692",1,280,1.001,3
"L8273692",12,177,1.001,3
"L8273692",3,185,1.001,3
"L8273692",2,293,1.001,3
"L8273692",4,49,1.001,3
"L8273692",11,158,1.001,3
"L8273787",1,54,1.001,3
"L8273787",12,16,1.001,3
"L8273787",3,26,1.001,3
"L8273949",3,126,1.001,1
"L8273949",11,17,1.001,1
"L8273949",2,225,2.561,1
"L8273949",1,164,1.94217647058824,1
"L8273949",12,110,1.001,1
"L8274304",2,30,1.001,3
"L8274304",3,31,1.001,3
"L8274304",11,8,1.001,3
"L8274304",12,30,1.001,3
"L8274304",1,58,1.001,3
"L8275207",11,82,8.001,3
"L8275207",4,23,4.001,3
"L8275207",1,257,6.88759793814433,3
"L8275207",3,89,6.161,3
"L8275207",2,209,7.01398701298701,3
"L8275207",12,164,6.07242857142857,3
"L8275319",1,9,0.001,1
"L8275319",12,17,0.001,1
"L8275477",11,42,1.001,2
"L8275482",1,85,1.001,1
"L8275482",11,179,1.001,1
"L8275482",12,56,0.401,1
"L8275482",4,55,1.001,1
"L8275482",3,184,0.894939393939394,1
"L8275482",2,101,0.5635,1
"L8275504",1,41,1.001,1
"L8275504",12,129,1.001,1
"L8275543",3,24,2.801,2
"L8275543",2,113,3.20854716981132,2
"L8275543",4,19,8.001,2
"L8275543",1,76,2.21975,2
"L8275543",11,7,0.001,2
"L8275543",12,160,NA,2
"L8275686",4,14,NA,2
"L8275686",11,12,0.001,2
"L8275686",12,2,NA,2
"L8275686",1,6,1.001,2
"L8275815",12,275,1.85814285714286,3
"L8275815",3,1,1.001,3
"L8275815",11,140,1.001,3
"L8275815",2,233,1.001,3
"L8275815",1,333,1.001,3
"L8275837",3,27,4.26766666666667,3
"L8275837",11,57,1.001,3
"L8275837",12,34,2.501,3
"L8275837",1,29,4.001,3
"L8275861",12,115,2.69665217391304,4
"L8275861",1,112,1.001,4
"L8275919",12,167,0.778777777777778,1
"L8275919",11,92,1.001,1
"L8275919",2,155,1.24661403508772,1
"L8275919",3,224,1.3385,1
"L8275919",1,235,0.933432432432432,1
"L8275985",2,701,0.921,1
"L8275985",4,136,NA,1
"L8275985",1,636,0.892304347826087,1
"L8275985",11,317,0.888096774193548,1
"L8275985",12,522,0.601,1
"L8275985",3,548,1.001,1
"L8275996",12,78,4.001,3
"L8275996",1,138,4.001,3
"L8275996",3,82,4.001,3
"L8275996",2,49,1.001,3
"L8276259",2,51,0.556555555555555,1
"L8276259",12,97,1.001,1
"L8276259",1,72,2.73784210526316,1
"L8276353",3,61,1.001,2
"L8276353",11,40,0.001,2
"L8276353",1,89,1.001,2
"L8276353",2,75,1.001,2
"L8276353",12,95,1.001,2
"L8276675",12,62,0.001,1
"L8276751",12,99,1.001,3
"L8276893",12,38,4.001,1
"L8277639",4,382,2.91829323308271,1
"L8277639",11,104,1.001,1
"L8277639",3,605,3.31766666666667,1
"L8277639",1,893,3.17205263157895,1
"L8277639",12,365,1.59440659340659,1
"L8277639",2,780,2.641,1
"L8277782",12,122,1.001,4
"L8277782",11,50,1.001,4
"L8277782",1,218,1.001,4
"L8277782",4,17,1.001,4
"L8277782",3,17,1.001,4
"L8277782",2,151,1.001,4
"L8277815",11,203,1.001,3
"L8277815",4,87,1.001,3
"L8277815",2,14,1.001,3
"L8277815",12,98,1.001,3
"L8277815",1,360,0.830545454545454,3
"L8277815",3,186,1.001,3
"L8278859",12,35,1.001,4
"L8278859",11,39,0.701,4
"L8278859",1,44,1.001,4
"L827903",2,93,1.001,2
"L827903",4,15,4.001,2
"L827903",3,72,1.001,2
"L827903",1,102,1.001,2
"L827903",12,160,1.001,2
"L827903",11,29,1.001,2
"L8279499",11,32,1.001,3
"L8279499",12,161,1.001,3
"L8279499",2,111,4.34882608695652,3
"L8279499",3,238,1.001,3
"L8279499",1,201,1.001,3
"L8279606",3,117,0.379378378378378,1
"L8279606",1,139,0.449275862068965,1
"L8279606",2,277,0.575468085106383,1
"L8279606",12,32,1.001,1
"L8279606",4,35,0.001,1
"L8279726",2,101,0.4385,3
"L8279726",1,80,0.4385,3
"L8279726",12,15,1.001,3
"L8279726",3,34,1.001,3
"L827987",1,21,1.001,2.22222222222222
"L827987",12,216,1.001,2.22222222222222
"L827987",2,58,0.546454545454545,2.22222222222222
"L827987",3,17,1.001,2.22222222222222
"L827987",11,47,1.001,2.22222222222222
"L8279984",2,102,1.001,2
"L8279984",12,127,2.71528571428571,2
"L8279984",1,45,1.001,2
"L8280062",11,51,0.549387096774194,3
"L8280062",1,278,0.733142857142857,3
"L8280062",12,199,0.851574712643678,3
"L8280062",2,320,1.001,3
"L8280062",4,80,1.001,3
"L8280062",3,246,1.001,3
"L8280282",12,12,1.001,3
"L8280282",2,19,1.001,3
"L8280282",3,16,1.001,3
"L8280282",1,23,1.001,3
"L8280419",12,101,1.001,3
"L8280419",2,134,1.77877777777778,3
"L8280419",3,180,1.001,3
"L8280419",4,30,1.001,3
"L8280419",11,58,1.001,3
"L8280419",1,219,1.001,3
"L8280536",1,354,NA,1
"L8280536",12,426,0.773727272727273,1
"L8280536",3,386,1.001,1
"L8280536",2,405,1.001,1
"L8280631",12,49,0.001,3
"L8280631",1,47,1.001,3
"L8280631",11,62,1.001,3
"L8280847",3,12,0.001,2
"L8281133",2,133,1.001,4
"L8281133",12,192,1.001,4
"L8281133",4,126,1.001,4
"L8281133",11,83,1.001,4
"L8281133",1,241,1.001,4
"L8281133",3,121,1.001,4
"L8281212",12,150,0.973222222222222,1
"L8281212",3,40,1.001,1
"L8281212",2,94,0.82151282051282,1
"L8281212",1,349,0.931232558139535,1
"L8281246",12,68,1.001,2
"L8281246",2,26,1.001,2
"L8281246",1,101,0.417666666666667,2
"L8281472",3,143,1.001,2
"L8281472",12,106,1.001,2
"L8281472",4,49,1.001,2
"L8281472",2,157,1.001,2
"L8281472",11,158,1.001,2
"L8281472",1,201,1.001,2
"L8281478",1,28,1.001,3
"L82815",3,354,0.824529411764706,1
"L82815",12,120,0.488179487179487,1
"L82815",11,112,0.776,1
"L82815",2,263,0.660574468085106,1
"L82815",1,179,0.661377358490566,1
"L8282325",4,19,0.001,2
"L8282325",11,34,0.693307692307692,2
"L8282325",12,106,1.001,2
"L8282325",1,71,0.839709677419355,2
"L8282325",2,52,0.561,2
"L8282325",3,17,0.751,2
"L8282438",12,16,1.001,2
"L8282438",11,40,0.319181818181818,2
"L8282438",2,145,1.001,2
"L8282438",4,26,1.001,2
"L8282438",3,104,1.001,2
"L8282438",1,58,1.001,2
"L8282471",3,385,1.001,2
"L8282471",1,194,1.001,2
"L8282471",4,53,1.001,2
"L8282471",2,193,1.001,2
"L8282471",12,66,1.001,2
"L8282632",12,123,1.001,1
"L8282632",4,267,1.55655555555556,1
"L8282632",3,304,1.27372727272727,1
"L8282632",11,33,1.001,1
"L8282632",2,211,2.09715384615385,1
"L8282632",1,197,1.001,1
"L8283111",2,60,1.001,3
"L8283111",12,53,1.001,3
"L8283111",3,119,1.001,3
"L8283140",12,50,1.001,4
"L8283140",3,10,1.001,4
"L8283140",11,12,1.001,4
"L8283140",2,12,NA,4
"L8283140",1,32,1.001,4
"L8283212",3,162,5.95844680851064,4
"L8283212",11,90,4.001,4
"L8283212",12,113,4.001,4
"L8283212",1,270,4.50732911392405,4
"L8283212",2,300,3.65484615384615,4
"L8283323",11,29,0.001,3
"L8283323",12,48,0.001,3
"L8283500",11,5,1.001,1
"L8283500",12,18,1.001,1
"L8285451",11,2,1.001,2
"L82859",1,59,1.001,1.33333333333333
"L82859",3,19,0.770230769230769,1.33333333333333
"L82859",11,17,1.001,1.33333333333333
"L82859",12,15,1.001,1.33333333333333
"L82859",2,46,2.0962380952381,1.33333333333333
"L8286014",1,51,1.001,2
"L8286014",3,68,0.955545454545454,2
"L8286014",2,56,0.858142857142857,2
"L8286014",12,17,0.182818181818182,2
"L8286711",1,175,2.46045945945946,2
"L8286711",2,75,4.001,2
"L8286711",4,124,8.001,2
"L8286711",3,105,8.001,2
"L8287599",12,28,1.001,4
"L8288103",12,80,1.001,1
"L8288103",3,111,0.612111111111111,1
"L828813",1,584,7.41563414634146,1
"L828813",11,182,8.001,1
"L828813",3,370,7.33433333333333,1
"L828813",2,230,8.001,1
"L828813",12,294,7.2166862745098,1
"L828813",4,246,8.001,1
"L8288224",1,149,2.621,1
"L8288224",2,222,1.9503670886076,1
"L8288224",3,236,2.46975,1
"L8288224",4,85,1.001,1
"L8288224",12,136,0.841,1
"L8288224",11,59,1.001,1
"L8289834",1,11,0.001,3
"L8289834",12,7,0.001,3
"L8289834",3,14,1.001,3
"L8289834",2,25,0.556555555555555,3
"L8290571",11,191,0.848222222222222,2
"L8290571",12,202,0.699630136986301,2
"L8290571",4,160,2.41009090909091,2
"L8290571",2,141,1.41009090909091,2
"L8290571",3,154,0.981,2
"L8290571",1,200,0.648058823529412,2
"L829083",2,632,1.18392682926829,3
"L829083",4,173,0.761869565217391,3
"L829083",12,709,0.821408163265306,3
"L829083",11,470,0.915110429447853,3
"L829083",1,796,1.001,3
"L829083",3,603,0.954125,3
"L8290854",4,30,1.001,1
"L8290854",3,100,1.001,1
"L8290854",12,45,4.001,1
"L8290854",1,248,2.21721621621622,1
"L8290854",2,209,1.001,1
"L8290949",12,69,0.27127027027027,3
"L8290949",1,231,0.334333333333333,3
"L8290949",4,381,6.21152631578947,3
"L8290949",11,67,1.001,3
"L8290949",3,242,2.09190909090909,3
"L8290949",2,231,0.70973786407767,3
"L8291022",12,60,0.001,1
"L8291022",3,154,0.001,1
"L8291022",4,24,0.001,1
"L8291022",2,450,NA,1
"L8291022",1,161,0.501,1
"L8291053",11,59,1.001,2
"L8291053",3,82,0.518241379310345,2
"L8291053",1,148,1.001,2
"L8291053",12,90,NA,2
"L8291053",2,184,1.001,2
"L8291710",2,451,1.001,1
"L8291710",1,417,1.001,1
"L8291710",3,561,1.001,1
"L8291710",12,474,1.001,1
"L8291710",4,459,1.001,1
"L8291710",11,308,1.77686206896552,1
"L8291961",2,75,1.001,3
"L8291961",11,119,1.95554545454545,3
"L8291961",12,91,0.667666666666667,3
"L8291961",1,164,1.78561538461538,3
"L8292091",11,31,1.001,2
"L8292091",2,117,1.66766666666667,2
"L8292091",3,128,1.001,2
"L8292091",12,73,0.751,2
"L8292091",1,124,2.21528571428571,2
"L8292190",1,167,1.001,2
"L8292190",2,194,2.57994736842105,2
"L8292190",3,124,1.001,2
"L8292190",12,64,1.001,2
"L8293110",12,11,1.001,1
"L829377",12,490,1.001,2
"L829377",11,99,2.60814285714286,2
"L829377",1,598,1.41839130434783,2
"L829377",2,327,1.001,2
"L829377",4,211,1.001,2
"L829377",3,550,2.14865100671141,2
"L8293795",2,37,4.001,2
"L8293795",12,58,6.126,2
"L8293795",11,28,8.001,2
"L8293896",12,225,2.10226582278481,1
"L8293896",1,214,2.78478378378378,1
"L8293896",2,369,3.5955945945946,1
"L8293896",11,163,2.501,1
"L8293896",3,306,3.09116393442623,1
"L8294214",12,85,1.001,2
"L8294214",2,128,1.001,2
"L8294214",1,219,1.8965223880597,2
"L8294214",3,307,1.001,2
"L82948",2,41,1.001,1.09090909090909
"L82948",12,35,1.001,1.09090909090909
"L8295104",1,129,0.832168831168831,1
"L8295104",12,104,0.601,1
"L8295104",11,66,1.001,1
"L8295104",3,113,0.798101449275362,1
"L8295104",2,137,1.001,1
"L8295104",4,30,0.841,1
"L8295453",11,533,2.14024050632911,1
"L8295453",1,558,4.001,1
